,amzn,fb,googl,msft,avg,msft_above_daily_avg,amzn_above_daily_avg,googl_above_daily_avg,fb_above_daily_avg
2010-06-28,117.8,,472.08,24.31,204.73,False,False,True,False
2010-06-29,108.61,,454.26,23.31,195.39333333333332,False,False,True,False
2010-06-30,109.26,,444.95,23.01,192.40666666666667,False,False,True,False
2010-07-01,110.96,,439.49,23.16,191.20333333333335,False,False,True,False
2010-07-02,109.14,,436.55,23.27,189.65333333333334,False,False,True,False
2010-07-03,,,,,,False,False,False,False
2010-07-04,,,,,,False,False,False,False
2010-07-05,,,,,,False,False,False,False
2010-07-06,110.06,,436.07,23.82,189.98333333333335,False,False,True,False
2010-07-07,113.43,,450.2,24.3,195.97666666666666,False,False,True,False
2010-07-08,116.22,,456.56,24.4095,199.06316666666666,False,False,True,False
2010-07-09,117.26,,467.49,24.27,203.00666666666666,False,False,True,False
2010-07-10,,,,,,False,False,False,False
2010-07-11,,,,,,False,False,False,False
2010-07-12,119.51,,475.83,24.83,206.72333333333336,False,False,True,False
2010-07-13,123.65,,489.2,25.13,212.66,False,False,True,False
2010-07-14,123.3,,491.336,25.44,213.35866666666666,False,False,True,False
2010-07-15,122.06,,494.02,25.51,213.86333333333332,False,False,True,False
2010-07-16,118.49,,459.605,24.89,200.995,False,False,True,False
2010-07-17,,,,,,False,False,False,False
2010-07-18,,,,,,False,False,False,False
2010-07-19,119.94,,466.18,25.23,203.78333333333333,False,False,True,False
2010-07-20,120.1,,481.59,25.48,209.05666666666664,False,False,True,False
2010-07-21,117.43,,477.5,25.12,206.68333333333337,False,False,True,False
2010-07-22,120.07,,484.81,25.84,210.24,False,False,True,False
2010-07-23,118.87,,490.06,25.81,211.58,False,False,True,False
2010-07-24,,,,,,False,False,False,False
2010-07-25,,,,,,False,False,False,False
2010-07-26,118.4,,488.97,26.1,211.15666666666667,False,False,True,False
2010-07-27,117.13,,492.63,26.16,211.97333333333333,False,False,True,False
2010-07-28,117.13,,484.35,25.95,209.14333333333335,False,False,True,False
2010-07-29,116.86,,484.99,26.03,209.29333333333332,False,False,True,False
2010-07-30,117.89,,484.85,25.81,209.51666666666665,False,False,True,False
2010-07-31,,,,,,False,False,False,False
2010-08-01,,,,,,False,False,False,False
2010-08-02,120.07,,490.41,26.33,212.27,False,False,True,False
2010-08-03,122.42,,489.83,26.16,212.8033333333333,False,False,True,False
2010-08-04,127.58,,506.32,25.73,219.87666666666667,False,False,True,False
2010-08-05,127.83,,508.1,25.37,220.43333333333337,False,False,True,False
2010-08-06,128.32,,500.22,25.55,218.02999999999997,False,False,True,False
2010-08-07,,,,,,False,False,False,False
2010-08-08,,,,,,False,False,False,False
2010-08-09,128.83,,505.35,25.61,219.93000000000004,False,False,True,False
2010-08-10,130.0,,503.71,25.07,219.59333333333336,False,False,True,False
2010-08-11,125.89,,491.74,24.86,214.16333333333333,False,False,True,False
2010-08-12,126.56,,492.01,24.49,214.35333333333332,False,False,True,False
2010-08-13,124.69,,486.35,24.4,211.8133333333333,False,False,True,False
2010-08-14,,,,,,False,False,False,False
2010-08-15,,,,,,False,False,False,False
2010-08-16,126.07,,485.59,24.5,212.0533333333333,False,False,True,False
2010-08-17,128.86,,490.52,24.71,214.6966666666667,False,False,True,False
2010-08-18,129.65,,482.15,24.82,212.20666666666668,False,False,True,False
2010-08-19,127.57,,467.97,24.44,206.66,False,False,True,False
2010-08-20,127.76,,462.02,24.23,204.67,False,False,True,False
2010-08-21,,,,,,False,False,False,False
2010-08-22,,,,,,False,False,False,False
2010-08-23,126.6,,464.07,24.28,204.98333333333332,False,False,True,False
2010-08-24,124.53,,451.39,24.04,199.98666666666665,False,False,True,False
2010-08-25,126.85,,454.62,24.1,201.85666666666668,False,False,True,False
2010-08-26,124.86,,450.98,23.82,199.88666666666668,False,False,True,False
2010-08-27,126.64,,458.83,23.93,203.13333333333333,False,False,True,False
2010-08-28,,,,,,False,False,False,False
2010-08-29,,,,,,False,False,False,False
2010-08-30,123.79,,452.69,23.64,200.04,False,False,True,False
2010-08-31,124.83,,450.02,23.465,199.43833333333336,False,False,True,False
2010-09-01,132.49,,460.33,23.9,205.5733333333333,False,False,True,False
2010-09-02,135.21,,463.18,23.94,207.44333333333336,False,False,True,False
2010-09-03,138.79,,470.3,24.29,211.12666666666667,False,False,True,False
2010-09-04,,,,,,False,False,False,False
2010-09-05,,,,,,False,False,False,False
2010-09-06,,,,,,False,False,False,False
2010-09-07,137.22,,464.4,23.96,208.52666666666667,False,False,True,False
2010-09-08,139.14,,470.58,23.93,211.21666666666667,False,False,True,False
2010-09-09,140.38,,476.18,24.01,213.5233333333333,False,False,True,False
2010-09-10,142.44,,476.14,23.85,214.14333333333332,False,False,True,False
2010-09-11,,,,,,False,False,False,False
2010-09-12,,,,,,False,False,False,False
2010-09-13,145.07,,482.27,25.11,217.48333333333332,False,False,True,False
2010-09-14,145.75,,480.43,25.03,217.07000000000002,False,False,True,False
2010-09-15,145.45,,480.64,25.115,217.0683333333333,False,False,True,False
2010-09-16,148.13,,481.06,25.33,218.17333333333337,False,False,True,False
2010-09-17,148.325,,490.15,25.22,221.23166666666665,False,False,True,False
2010-09-18,,,,,,False,False,False,False
2010-09-19,,,,,,False,False,False,False
2010-09-20,151.3048,,508.28,25.43,228.33826666666664,False,False,True,False
2010-09-21,150.73,,513.46,25.15,229.78,False,False,True,False
2010-09-22,151.83,,516.0,24.61,230.81333333333336,False,False,True,False
2010-09-23,152.85,,513.48,24.43,230.25333333333333,False,False,True,False
2010-09-24,160.73,,527.29,24.775,237.59833333333333,False,False,True,False
2010-09-25,,,,,,False,False,False,False
2010-09-26,,,,,,False,False,False,False
2010-09-27,159.37,,530.41,24.7325,238.17083333333332,False,False,True,False
2010-09-28,159.7,,527.17,24.6775,237.18249999999998,False,False,True,False
2010-09-29,158.99,,527.69,24.5,237.06000000000003,False,False,True,False
2010-09-30,157.06,,525.79,24.49,235.77999999999997,False,False,True,False
2010-10-01,153.71,,525.62,24.38,234.57000000000002,False,False,True,False
2010-10-02,,,,,,False,False,False,False
2010-10-03,,,,,,False,False,False,False
2010-10-04,155.39,,522.35,23.91,233.88333333333333,False,False,True,False
2010-10-05,160.87,,538.23,24.35,241.15,False,False,True,False
2010-10-06,155.4,,534.35,24.43,238.05999999999997,False,False,True,False
2010-10-07,156.27,,530.01,24.53,236.93666666666664,False,False,True,False
2010-10-08,155.55,,536.35,24.57,238.82333333333338,False,False,True,False
2010-10-09,,,,,,False,False,False,False
2010-10-10,,,,,,False,False,False,False
2010-10-11,153.03,,538.84,24.59,238.82000000000002,False,False,True,False
2010-10-12,156.48,,541.39,24.83,240.9,False,False,True,False
2010-10-13,155.17,,543.3,25.34,241.26999999999998,False,False,True,False
2010-10-14,155.53,,540.93,25.23,240.5633333333333,False,False,True,False
2010-10-15,164.64,,601.45,25.54,263.87666666666667,False,False,True,False
2010-10-16,,,,,,False,False,False,False
2010-10-17,,,,,,False,False,False,False
2010-10-18,163.56,,617.71,25.82,269.03000000000003,False,False,True,False
2010-10-19,158.67,,607.83,25.1,263.8666666666667,False,False,True,False
2010-10-20,158.67,,607.98,25.31,263.9866666666666,False,False,True,False
2010-10-21,164.97,,611.99,25.42,267.46,False,False,True,False
2010-10-22,169.13,,612.53,25.3775,269.0125,False,False,True,False
2010-10-23,,,,,,False,False,False,False
2010-10-24,,,,,,False,False,False,False
2010-10-25,169.0,,616.5,25.19,270.23,False,False,True,False
2010-10-26,169.95,,618.6,25.9,271.4833333333333,False,False,True,False
2010-10-27,167.51,,616.47,26.05,270.01,False,False,True,False
2010-10-28,166.84,,618.58,26.28,270.56666666666666,False,False,True,False
2010-10-29,165.23,,613.7,26.665,268.5316666666667,False,False,True,False
2010-10-30,,,,,,False,False,False,False
2010-10-31,,,,,,False,False,False,False
2010-11-01,162.58,,615.0,26.95,268.1766666666667,False,False,True,False
2010-11-02,164.61,,615.6,27.39,269.2,False,False,True,False
2010-11-03,168.47,,620.18,27.03,271.8933333333333,False,False,True,False
2010-11-04,168.93,,624.27,27.14,273.44666666666666,False,False,True,False
2010-11-05,170.77,,625.08,26.85,274.23333333333335,False,False,True,False
2010-11-06,,,,,,False,False,False,False
2010-11-07,,,,,,False,False,False,False
2010-11-08,171.99,,626.77,26.81,275.19,False,False,True,False
2010-11-09,170.27,,624.82,26.95,274.0133333333334,False,False,True,False
2010-11-10,173.33,,622.88,26.94,274.3833333333334,False,False,True,False
2010-11-11,170.37,,617.19,26.68,271.41333333333336,False,False,True,False
2010-11-12,165.68,,603.29,26.27,265.08,False,False,True,False
2010-11-13,,,,,,False,False,False,False
2010-11-14,,,,,,False,False,False,False
2010-11-15,158.9,,595.47,26.2,260.19,False,False,True,False
2010-11-16,157.78,,583.72,25.81,255.76999999999998,False,False,True,False
2010-11-17,158.35,,583.55,25.57,255.82333333333335,False,False,True,False
2010-11-18,164.17,,596.56,25.8375,262.1891666666666,False,False,True,False
2010-11-19,164.82,,590.83,25.69,260.4466666666667,False,False,True,False
2010-11-20,,,,,,False,False,False,False
2010-11-21,,,,,,False,False,False,False
2010-11-22,170.39,,591.22,25.73,262.44666666666666,False,False,True,False
2010-11-23,168.2,,583.01,25.12,258.7766666666667,False,False,True,False
2010-11-24,177.25,,594.97,25.37,265.86333333333334,False,False,True,False
2010-11-25,,,,,,False,False,False,False
2010-11-26,177.2,,590.0,25.25,264.15000000000003,False,False,True,False
2010-11-27,,,,,,False,False,False,False
2010-11-28,,,,,,False,False,False,False
2010-11-29,179.49,,582.11,25.31,262.30333333333334,False,False,True,False
2010-11-30,175.4,,555.71,25.2575,252.12250000000003,False,False,True,False
2010-12-01,176.55,,564.35,26.04,255.64666666666668,False,False,True,False
2010-12-02,176.53,,571.82,26.89,258.41333333333336,False,False,True,False
2010-12-03,175.68,,573.0,27.02,258.56666666666666,False,False,True,False
2010-12-04,,,,,,False,False,False,False
2010-12-05,,,,,,False,False,False,False
2010-12-06,178.05,,578.36,26.84,261.08333333333337,False,False,True,False
2010-12-07,176.77,,587.14,26.87,263.5933333333333,False,False,True,False
2010-12-08,176.29,,590.54,27.23,264.68666666666667,False,False,True,False
2010-12-09,174.85,,591.5,27.08,264.4766666666667,False,False,True,False
2010-12-10,175.62,,592.21,27.34,265.0566666666667,False,False,True,False
2010-12-11,,,,,,False,False,False,False
2010-12-12,,,,,,False,False,False,False
2010-12-13,174.25,,594.62,27.245,265.37166666666667,False,False,True,False
2010-12-14,173.94,,594.91,27.62,265.48999999999995,False,False,True,False
2010-12-15,175.57,,590.3,27.85,264.5733333333333,False,False,True,False
2010-12-16,178.04,,591.71,27.9875,265.91249999999997,False,False,True,False
2010-12-17,177.58,,590.8,27.9025,265.4275,False,False,True,False
2010-12-18,,,,,,False,False,False,False
2010-12-19,,,,,,False,False,False,False
2010-12-20,183.29,,595.06,27.81,268.71999999999997,False,False,True,False
2010-12-21,184.75,,603.07,28.07,271.96333333333337,False,False,True,False
2010-12-22,184.76,,605.49,28.1875,272.8125,False,False,True,False
2010-12-23,182.59,,604.23,28.3,271.70666666666665,False,False,True,False
2010-12-24,,,,,,False,False,False,False
2010-12-25,,,,,,False,False,False,False
2010-12-26,,,,,,False,False,False,False
2010-12-27,182.14,,602.38,28.07,270.86333333333334,False,False,True,False
2010-12-28,181.09,,598.92,28.01,269.34,False,False,True,False
2010-12-29,183.37,,601.0,27.97,270.78000000000003,False,False,True,False
2010-12-30,182.75,,598.86,27.85,269.82,False,False,True,False
2010-12-31,180.0,,593.97,27.91,267.29333333333335,False,False,True,False
2011-01-01,,,,,,False,False,False,False
2011-01-02,,,,,,False,False,False,False
2011-01-03,184.22,,604.35,27.98,272.18333333333334,False,False,True,False
2011-01-04,185.01,,602.12,28.0875,271.7391666666667,False,False,True,False
2011-01-05,187.42,,609.07,28.0,274.83,False,False,True,False
2011-01-06,185.86,,613.5,28.82,276.06,False,False,True,False
2011-01-07,185.49,,616.44,28.6,276.84333333333336,False,False,True,False
2011-01-08,,,,,,False,False,False,False
2011-01-09,,,,,,False,False,False,False
2011-01-10,184.68,,614.21,28.22,275.7033333333334,False,False,True,False
2011-01-11,184.34,,616.01,28.11,276.15333333333336,False,False,True,False
2011-01-12,184.08,,616.87,28.55,276.5,False,False,True,False
2011-01-13,185.53,,616.69,28.19,276.80333333333334,False,False,True,False
2011-01-14,188.75,,624.18,28.3,280.40999999999997,False,False,True,False
2011-01-15,,,,,,False,False,False,False
2011-01-16,,,,,,False,False,False,False
2011-01-17,,,,,,False,False,False,False
2011-01-18,191.25,,639.63,28.66,286.5133333333333,False,False,True,False
2011-01-19,186.87,,631.75,28.47,282.36333333333334,False,False,True,False
2011-01-20,181.96,,626.77,28.3525,279.0275,False,False,True,False
2011-01-21,177.42,,611.83,28.02,272.42333333333335,False,False,True,False
2011-01-22,,,,,,False,False,False,False
2011-01-23,,,,,,False,False,False,False
2011-01-24,176.85,,611.08,28.38,272.10333333333335,False,False,True,False
2011-01-25,176.7,,619.91,28.45,275.02,False,False,True,False
2011-01-26,175.39,,616.5,28.78,273.5566666666667,False,False,True,False
2011-01-27,184.45,,616.79,28.87,276.7033333333333,False,False,True,False
2011-01-28,171.14,,600.99,27.750999999999998,266.627,False,False,True,False
2011-01-29,,,,,,False,False,False,False
2011-01-30,,,,,,False,False,False,False
2011-01-31,169.64,,600.36,27.725,265.90833333333336,False,False,True,False
2011-02-01,172.11,,611.04,27.9925,270.3808333333333,False,False,True,False
2011-02-02,173.53,,612.0,27.94,271.1566666666667,False,False,True,False
2011-02-03,173.71,,610.15,27.65,270.50333333333333,False,False,True,False
2011-02-04,175.93,,610.98,27.77,271.56,False,False,True,False
2011-02-05,,,,,,False,False,False,False
2011-02-06,,,,,,False,False,False,False
2011-02-07,176.43,,614.295,28.1975,272.97416666666663,False,False,True,False
2011-02-08,183.06,,618.38,28.2825,276.5741666666667,False,False,True,False
2011-02-09,185.3,,616.5,27.97,276.59,False,False,True,False
2011-02-10,186.21,,616.44,27.5,276.7166666666667,False,False,True,False
2011-02-11,189.25,,624.5,27.25,280.3333333333333,False,False,True,False
2011-02-12,,,,,,False,False,False,False
2011-02-13,,,,,,False,False,False,False
2011-02-14,190.42,,628.15,27.23,281.93333333333334,False,False,True,False
2011-02-15,189.03,,624.15,26.96,280.0466666666667,False,False,True,False
2011-02-16,186.62,,624.22,27.02,279.2866666666667,False,False,True,False
2011-02-17,187.76,,625.26,27.21,280.07666666666665,False,False,True,False
2011-02-18,186.5,,630.08,27.06,281.2133333333333,False,False,True,False
2011-02-19,,,,,,False,False,False,False
2011-02-20,,,,,,False,False,False,False
2011-02-21,,,,,,False,False,False,False
2011-02-22,180.42,,610.21,26.59,272.4066666666667,False,False,True,False
2011-02-23,176.68,,611.32,26.59,271.53000000000003,False,False,True,False
2011-02-24,177.75,,608.82,26.77,271.11333333333334,False,False,True,False
2011-02-25,177.24,,610.04,26.55,271.27666666666664,False,False,True,False
2011-02-26,,,,,,False,False,False,False
2011-02-27,,,,,,False,False,False,False
2011-02-28,173.29,,613.4,26.58,271.09,False,False,True,False
2011-03-01,169.44,,600.76,26.16,265.4533333333333,False,False,True,False
2011-03-02,172.02,,600.79,26.0775,266.2958333333333,False,False,True,False
2011-03-03,172.79,,609.56,26.2,269.51666666666665,False,False,True,False
2011-03-04,171.67,,600.62,25.9525,266.0808333333333,False,False,True,False
2011-03-05,,,,,,False,False,False,False
2011-03-06,,,,,,False,False,False,False
2011-03-07,169.08,,591.66,25.72,262.15333333333336,False,False,True,False
2011-03-08,166.89,,592.31,25.91,261.7033333333333,False,False,True,False
2011-03-09,169.05,,591.77,25.89,262.2366666666666,False,False,True,False
2011-03-10,166.14,,580.3,25.41,257.2833333333333,False,False,True,False
2011-03-11,168.07,,576.71,25.68,256.82,False,False,True,False
2011-03-12,,,,,,False,False,False,False
2011-03-13,,,,,,False,False,False,False
2011-03-14,166.73,,569.99,25.69,254.13666666666668,False,False,True,False
2011-03-15,165.08,,569.56,25.39,253.34333333333333,False,False,True,False
2011-03-16,164.7,,557.1,24.79,248.86333333333332,False,False,True,False
2011-03-17,160.97,,561.36,24.78,249.03666666666666,False,False,True,False
2011-03-18,161.82,,561.06,24.8,249.2266666666666,False,False,True,False
2011-03-19,,,,,,False,False,False,False
2011-03-20,,,,,,False,False,False,False
2011-03-21,164.525,,576.5,25.33,255.45166666666668,False,False,True,False
2011-03-22,162.6,,577.32,25.295,255.0716666666667,False,False,True,False
2011-03-23,165.32,,582.16,25.54,257.67333333333335,False,False,True,False
2011-03-24,171.1,,586.89,25.81,261.26666666666665,False,False,True,False
2011-03-25,170.98,,579.74,25.62,258.78000000000003,False,False,True,False
2011-03-26,,,,,,False,False,False,False
2011-03-27,,,,,,False,False,False,False
2011-03-28,169.35,,575.36,25.41,256.70666666666665,False,False,True,False
2011-03-29,174.62,,581.73,25.49,260.61333333333334,False,False,True,False
